3335,39522766,2019-08-26,精,上上周提的新创酷，大十天过去了，现在补发个帖子：去年同事向我推荐创酷，抽空到4S店（离家很近走路大概二十分钟的样子）去看了下，当时是18款的，样子嘛个人觉得憨憨的、还是蛮可爱的，但发动机是铸铁的缸体，心里感觉有点老决定再看看。期间也去转过轰打、斯柯达、四个圈等4S店，轰打的4S挺傲的、大众系的都是双离合的箱子，个人上下班堵车很严重所以心里也有点犹豫。转到今年，看到了新款的信息，是AT或CVT的箱子，期间也去看了沃兰多，个人感觉长、7座也用不上。6月上旬说新创酷到店了就带上家人又去4S，一把手一看头上有个大天窗点完头就去玩去了，二把手坐到后排感觉了一下空间，又前后看了看，也郑重同意了，然后下指示说要买就买白色的，然后就和一把手去玩去了，真的就这么基本定了，当时初步计划是8月下定。一晃到了7月26号那天周五，4S销售经理来微信说第二天店里有活动，让我去看看。第二天下午过去，按心理价位谈的，最终销售经理同意了，就交了5000大洋的定金等车了，约定的是8月20日前提车（白色尊版）。8月13号销售经理发了视频说车到库了，我说这几天忙，周五（16日）去提车哦。期间各种交费，然后跟着协调上牌的4S店员跑牌照代办点、税务大厅，期间省略三小时、一万字。本来想办张临牌的，代办点张口两百，也不讲价。同行的其他几个购车的都说太贵了，后来大家伙都没有要临牌。我就打电话给销售经理、说回头我还把车停店里，她那边同意了、点个赞。天气暴热，选完号，交了牌照邮寄费，就把车开回店里，留了把钥匙在店里排队贴膜，锁车回家了。下面说几个纯粹个人觉得小酷后面该改善的地方，这里不吹不黑、强调是纯粹个人观点哈。1.换档杆有点紧，期望开段时间后能松快点、2.方向盘后面司机门侧的那个空调吹风口对我简直无感、3.同时这个出风口下面再弄个小储物盒就好了、4.尾门玻璃感觉小了点、5.装了那个手机架放上手机后，把自动起停的开关给盖住了，搞得我关起停挺费劲的。就先写这么多吧。最后，不管是新创酷还是之前老创酷的朋友们，都祝我们用车愉快，平时注意行车安全，每天开开心心出门，平平安安回家！
3335,28740050,2019-08-26,,
3335,3944500,2019-08-26,,
3335,49088891,2019-08-26,问,官方问了下，没有配套的中控，请问我能买个二手的来换么？如果行的话，有没有大佬给推荐下，十分感谢。另外，车子油耗稳定6.2，感觉比你们的都低很多~~
3335,62498326,2019-08-26,问,如题，我确定没有关闭发动机启停按钮，我知道关闭状态按钮灯是亮的！谁知道怎么回事？
3335,7779348,2019-08-26,,车载系统我是通过车内的安吉星电话注册激活的，激活以后有酷我，考拉之类的，流量就可以使用了，速度还可以，在线听歌就行了，能不能下载其他app还没研究，研究了再发帖。远程启动系统我试验了一次，可以启动，启动完我点了取消启动，车子也熄火了，后来要出去办事车子启动不起来，我就在安吉星app里面点了两次取消启动，又点了一次远程启动，远程启动失败，车子还是启动不起来，我又点了两次取消启动，后面直接断电，再启动的时候就启动起来了，车上的发动机故障灯之类的都消失了，也是看了铁柱大哥的帖子这样做的，希望对其他人有帮助！
3335,6943353,2019-08-26,问,开了5个年头了，一直没出现过问题，前几天跑高速开1个小时左右空调不会制冷了，风扇风量正常，就是不会制冷，开车头盖检查了下，发现有条管都冻住结冰了，但把制冷关了过10来分钟再开，制冷又正常，这是什么问题呢？去4S检查过，说要在故障状态下才知道是什么问题，直接又开回家。结果路上1个小时左右又开始不制冷，我去，关下制冷过会，又正常。各位兄弟有出现过这样的情况吗？怎么处理解决的？
3335,7779348,2019-08-26,问,8月24号到车了，还没挂牌子，这几天下雨，等过几天补作业，有个问题问一下，车载系统怎么下载其他的app呢？
3335,29550136,2019-08-25,问,看之家是有啊，提车的说一下
3335,72871390,2019-08-25,,油门刚起步有点顿挫感，刹车踩一下，松开。然后刹车松开好像有延迟。什么问题，大家的车型都有这个情况吗。
3335,74507937,2019-08-25,问,如图，屏幕上方有一个绿色的小汽车图标，这个代表什么意思呢？
3335,84145522,2019-08-25,,三亚去过很多次了。一直有个梦想，开着车踏上那迷人的地方，在海边打开车窗，听着音乐、吹着热带的风飞驰。由于我的车高速有明显的右跑偏，为了这次出游，连续去4S修了三次，但他们的技术真是不去不知道，估计不如路边摊。有意思的是，他们在试修过程中，换上4个老款那种18寸轮毂和胎，我开了下，操控立马灵活许多，运动感十足。
3335,136869652,2019-08-25,,全新家族式立体双格栅晶锐投射前大灯、晶灿U形LED日间行车灯晶灿双U形LED尾灯全系一体式动感行李架、全系一片式智能电动天窗18寸铝合金轮毂这都是我选择创酷的理由
3335,10475434,2019-08-25,问,凡是用安吉星手机app远程过汽车的，不管是开窗锁门还是远程启动，车子出现防盗锁亮了，发动机发动不了的，直接app里打400的那个，管用
3335,11714115,2019-08-25,,
3335,91745430,2019-08-25,问,如题。
3335,3285877,2019-08-25,问,有没有优惠三万的呢
3335,170871450,2019-08-25,,最初知道创酷，还叫全新创酷，白色的、外形有点圆，当时没打算买车，对这车也没什么感觉。后来打算买辆SUV，在网上搜车型的时候看到了，真是好看，虽然是宝妈了，但我仍然是个颜值控。另外老公开别的车，我就买辆能接送孩子的就可以了，所以老公说买辆自己喜欢的就行，不用考虑太多。送娃上完学就直接去店里看了。一进店，就看到了它，我觉得那就是我的车~但是我得绷着，不能让销售看出我的雀跃，哈哈哈哈。我把创酷和探界者稍微对比了一下，探界者吧其实也挺好看的，就是对我来说大了一点，创酷的大小还是挺合适的，内里空间说不上大，但是足够我用了，而且车小一点呢，还能让我在接送孩子的大军里更加游刃有余一点，嘻嘻那天没带驾驶证，刚好店里的试驾车也没到（新款车型嘛），我看的1.3T的，动力是最好的了，应该差不了，我也没有多高的要求，主要是图个好看、全皮座椅。销售介绍的挺全面的，我没记全，就知道是越听越喜欢，比我想象的功能多，也可能是我的要求太低了，哈哈哈反正后来提了车，开了段时间，给大家说一下我的感受吧：中控台是向驾驶位倾斜的，这对驾驶员来说是很方便的，这小小的设计体现了品牌的用心（但是吐槽一下，中控真的很简单）；很赞的一个功能是连上蓝牙可以语音控制车窗升降、转向灯、开启导航啊、音乐啊什么的，简直不要太方便~LED大灯挺亮的，原来没什么感觉，直到坐了朋友的车，才知道LED的好，咳咳；方向盘挺轻便，比较好打，不像之前开的另一个朋友的小可爱（就不说品牌了），真的是要练出麒麟臂了；还有一个是开了段时间发现的，转弯的时候向哪边转，哪边就会更加亮一点，问了销售才知道，不是错觉，哈哈哈，叫弯道辅助照明，很实用的功能；开车出去，儿子最喜欢的就是这个大天窗了，在市区不敢让他探出头，只有在人少车少的小路上让他探出头来望一望；最后说下油耗吧，之前觉得SUV应该挺费油的，这个小型SUV省油应该也省不了多少吧，预计是8.9.10个油…销售说综合5.5的时候还不相信，当我开上高速，才发现诚不欺我，嘿嘿，市区费点油，平均6个多吧，也是很省油了我能知道的也就这些了，以后再慢慢探索吧。总体来说呢，这车买的值，买的高兴，就足够啦～
3335,87319899,2019-08-25,,大家好，我是最近买了一台雪佛兰创酷，听朋友介绍说让我买雪佛兰车子，说安全系数高，我在选择车之初也是比较纠结，因为自己比较喜欢底盘高一点的车子，市区下雨积水情况比较严重的，现在的小创酷还是有不错表现的。车子已经买了一个月了，感觉油耗方面让我比较满意，市区上下班基本是6到7个油，上周回了趟老家，走的告诉，显示综合油耗5.8，我买的1.0T的高配，家用也觉得够用，主要老婆也会开车，她是颜值控，主要喜欢车子的外形，帅气十足，另外她是有着3年驾龄的新手，不喜欢太大的车子，当时听销售介绍创酷好像是4米2多，她觉得刚刚好。再也不用为停车难担心了。我家小区地面不平，马路牙子，井盖，光线也不好，之前的车子总是不好停车，最近发现创酷的光线特别亮，而且转弯打方向盘，有辅助的光源出现，这个也不知道是啥功能，反正挺方便也挺明亮的。主要还是我开车的时候发现，车内大屏是向我这个方向倾斜一些的，而且高度与我视线何时，开车时，视线不用偏离车的前方。而且家里孩子的玩具水杯，总要随时带着，发现许多空间还是设计的不错的，都可以放的下。老婆是管钱的，买车也是有预算的预计13万左右，而且打算分期买的，当时是花了6万，剩下的做的贷款，每个月还一点月供，也不影响正常家里开支。总体来说创酷这车听不错的，就是因为刚上市才优惠1万，要是优惠再大点就好了！
3335,4885032,2019-08-24,,今天跑了一天，去了两个4s两个汽贸，最终在其中一个汽贸交了定金，下面就等着提车了
3335,26440236,2019-08-24,问,我感觉加了95比较快一点，不知道适合不适合创酷呢
3335,66924199,2019-08-24,精,
3335,27836989,2019-08-24,精,创酷我开了马上1个月了。现在是整1300Km，几乎天天开。有不少心得体会跟大家分享创酷的优点很多，油耗。外观。空间。性能。动力。这都已经说过，就不再说了。说几个细节的使用不足感觉起步给油的顿挫感还是略强。尤其是低速再加速会有抖动，不过很快就没了。这倒是可以接受。整个车。最最最不能接受的就是异响，我的车副驾驶位置不知道具体的哪，总是会嗡嗡嗡啪啪啪的响，让人开着车心神很烦躁。等3000km首保一定得让师傅好好看看，还有就是低速走的时候会有顿挫感。还有个小经验。之前有次去外地，三天没开，回来以后发现启停失效了。打了电话问了售后，说是电瓶的电不足了，因为有几天没开，需要开几天电瓶的电才能恢复。就能用启停了。带有启停功能的车都这样。哈哈。看来是我一直都太小白了。如果没什么用，大家可以把锁车后大灯延时关闭的功能关掉。那个还挺费电的。总的说来。创酷真的是性价比很高的车。动力强，外观帅，省油，空间不错，同价位的车里，创酷的科技和安全辅助功能是最多的，现在4s店的优惠力度也挺大。希望美系车的正名，就从创酷开始，期待跟小酷的未来精诚合作，哈哈p.s三缸的问题，我觉得有厂家的8年16w的质保，完全可以吃定心丸了。目前不足的就是异响。等我解决了再来告诉大家经验哈
3335,14522386,2019-08-24,,14-18老款是全球型19创酷是中国特供版老款的拉皮加长加宽即将9月上市的创界是第二代大换代，全球型创酷除了中国叫创界，其他地区还是叫创酷
3335,111323111,2019-08-24,,买车是件值得高兴的事儿，可是买车前的纠结真的是太痛苦了，特别是像我这种选择困难症晚期的人。一开始就想买台10万内的车，因为想要现金买，每个月还贷款太麻烦。逛了一圈发现虽然选择性非常多，但车都不是太满意，于是就把预算提高了，贷款就贷款吧，可是问题来了，我8万的首付，能买的车太多了，甚至有些接近20万的车优惠下来都能买了。最后就控制预算在11-13万落地，这下掐掉了很多车。创酷刚去看的时候4S店给的优惠不多，才7000，后面一直磨，可能也时间长了优惠也跟上来了，最后买的时候优惠1.2万，还算不错吧。不算贷款的利息，整个落地的首付不到13万，贷了5万块钱，一个月还1000多块钱。说会创酷这个车，放开外观不说，我对这车的综合评价还是非常高的，外观可以说是非常大的加分项，这车的动力啊、操控啊、空间啊等等，虽然算不上最好的，但综合起来看素质很高。发动机只是1.0T而已还是三缸机，却不影响它给你足够的动力；变速箱是6AT，这车用的6AT比之前的要好很多，没有明显的顿挫感，只是偶尔油门给大了会有一些换档延迟；空间嘛足够用，座椅放倒后后备箱有不错的大小，开口也够大，能放一些体积较大的物品；操控可以说是除外观以外最好的一项了，方向盘很清，打起来没有落差，很精准，底盘也很稳当。码字儿真累，先说到这里，有感想再来
3335,15074257,2019-08-24,,很喜欢这款车，目前高速路开的比较多，想买个120迈油耗低的，六速手动1.0t的120迈转速多少，六速自动1.0t的120迈转速多少，1.3tcvt的120迈转速多少，知道的告诉一下，谢啦。
3335,101583398,2019-08-24,,创酷底盘厚重，1.4T动力没得说，家里最近添了新车，老婆开的2017豪华版创酷2.6万公里，闲置了，寻爱车人！
3335,20746714,2019-08-24,问,是不是开音乐，或者收音机也
3335,170658559,2019-08-24,,先上一张图
3335,34200221,2019-08-24,,提车一段时间了，给我最大的感受就是小巧好停车，自己的家在狭窄的巷道内，好开，好停车，好操控，唯独让我觉得就是档把不好看，不过现在看的时间长了也习惯了
3335,6490311,2019-08-24,问,
3335,36795244,2019-08-24,问,老铁们，帮帮忙，看看怎么报警？
3335,28690471,2019-08-24,问,这个数据大家觉得能不能哦
3335,74507937,2019-08-23,问,新创酷怎么在显示屏上看瞬时油耗，综合油耗等？有知道的大神吗？
3335,55234980,2019-08-23,,刹车如果太急刹车会亮黄灯。有时有亮有时不会看心情！刹车还是满灵的：去途虎测没什么问题！论坛有的说是刹车总泵故障：不知道是不是：哪个大神详解？
3335,13405782,2019-08-23,,
3335,74507937,2019-08-23,问,19款新创酷放避光垫会不会影响气囊的弹出呢？避光垫什么材质的比较好？
3335,11553673,2019-08-23,问,很想自驾游，可以感觉太小了，想自己后面加个房车，拖车的那种，不知道这样会不会违法呢
3335,57396129,2019-08-23,问,如题，通用的双离合，6at，9at，CVT，哪种可靠些？
3335,99258008,2019-08-23,问,需要修补翼子板和油漆面的话这个要怎么处理好些？什么价位？
3335,170424758,2019-08-23,精,黑色轮毂，黑色车标，再加上一些红色搭配，运动感十足，再加上造型特别的大灯设计，整体外观颜值很高。上网查过资料，以前老款的创酷一直都卖的不好，除了外观很多人不喜欢之外，很多人都吐槽它的空间很小。但是现在新款的空间比以前大多了，特别是腿部空间，因为轴距加长了，所以就算是我坐在后排都不怕顶腿。尾箱的空间也挺大，而且是双层的，灭火器、反光衣、三脚架等都可以放在底下，非常方便。动力只能说是够用，开起来的感觉跟1.5排量的车差不多，起步稍微慢一点，但是中后段就不怕，毕竟车身有那么大，不能要求太高。很多人都说三缸车抖动很厉害，但是我坐在车里面并感受不到，可能是经过车架减震过滤掉了吧。它的音响系统很不错，音质很清晰，加上它有全景天窗，坐在车里面真的是非常享受。操控是很不错的，作为一款SUV，但是开起来跟轿车一样轻松，它的底盘比较高，靠路边停车非常方便，直接一边轮子跨上去路基就可以了。底盘虽然是高一点，但是开高速却不怕飘，就算大货车从身边快速开过方向盘都不会动。从深圳提车到江门上牌，来回跑了几百公里高速，其他时间都是在深圳市区上下班用，现在1600公里，百公里平均油耗7升多点，油耗真的很低。座椅虽然是皮质的了，中控门板有几处蓝色软塑料包裹，看起来有点层次感，但是还是很大一部分地方都是硬塑料，摸着很不舒服，特别是二排门板扶手的位置，看起来很廉价。这个版本配有四门车窗一键升降并且带防夹功能，以后就不怕小孩夹到手了，而且原厂送了一个运动手环，可以直接用来打开车门以及启动车辆特别方便。中控导航方面也是非常良心，流量终生免费使用，每年可以用100个G，可以随时随地在线听音乐了。
3335,4691307,2019-08-23,,我看创界介绍是雪佛兰全球战略车型，创酷一直没找到
3335,25023116,2019-08-23,问,感觉不是很理想，这个鸡肋
3335,3944500,2019-08-23,,2019年5月开始自驾游中国目前抵达若尔盖大草原。不想写太多字，看图吧。创酷很给力
3335,37752816,2019-08-23,,1.一键停止，有时候发动机没有停掉，还得重新启动点火，再停止才行，目前5天出现了两次。2.说明书上介绍的可以锁车控制车窗，但如果打开车窗关闭电源后，锁车车窗仍然是来着的。设置里面开关已经是开启的。不知有没有人遇到过，还是我的操作方法不对。第一个比较危险，只能每次下车都要摸下引擎盖感受下是不是还在抖
3335,170610456,2019-08-23,,混迹在各个论坛、作为一名资深的潜水者，对于汽车品牌和性能始终是维持在理论的阶段吧。然后，终于在去年考上了驾驶证，经过将近一年的酝酿，终于在一个阳光明媚的午后，喜提自己的新座驾：雪佛兰创酷。买之前也看过好多品牌，好多车型。市场上各种国产的、美系的、日产的、德系的，各个类型真的是鱼龙混杂吧，就是能让人眼花缭乱的那种感觉，品牌、颜色、动力、配置、价格、油耗，真的是选择困难症吧。再经过各种摧残之后吧，在我们家能接受的预算范围内，折中选择了这一款你好我好全家好，你满意我满意全家满意的创酷。真的是各种波折吧。其实限制我们前行的就是预算了，真的是束手束脚吧，哈哈……原谅我直接说出了一个大实话，毕竟家里面经济条件有限，也不是什么富二代，也不是什么大老板啊。然后，车只是作为一个代步工具而已，每个月的房贷已经让我们缓步前行了，所以车的话有，并且动力够用即可。而且正好碰上四儿子店做活动，优惠了好多，其它的各种小配件、小装饰品就不说了，然后还赠送了八年16公里的超长质保，真的是很开心了。其实想一想啊，才10万多，就能买到一款集倒车雷达、倒车影像、全景天窗、无钥匙进入/启动、前排侧气囊以及前/后排头部气帘等配置齐全的合资SUV，真的是很划算了的。这里要特别说一下的，真的是超喜欢车的外观，时尚感、科技感、肌肉感十足，灰色车身搭配黑色轮圈，再加上红色点缀，够酷。特意做的熏黑处理的车标设计，质感飙升。就是很有那种美式肌肉男的感觉，有型且稳重。。。提交我的提车作业，就是想分享一下我的快乐。谢谢~~
3335,91950848,2019-08-22,问,后面的二保和三保和四保那些呢？新手不是很懂。尤其是换一些配件那些那些需要很多钱么？
3335,11714115,2019-08-22,问,某宝上在卖14款一键启动以及无钥匙进入，说不用破线专车专用，有朋友安装过吗？有好用的麻烦推荐一下，14款自舒酷子
3335,15830987,2019-08-22,问,今天开车途中，突然刹车地方有放气的声音，过了一会加油门速度提不起来，下车看刹车盘处温度很高，是不是真空助力泵坏了啊？
3335,110654829,2019-08-22,,我一直都喜欢美系车，喜欢老美不管不顾对于大排量的狂热追求，不在细节上面追求太多的那种范儿，所以打从小就一直想拥有一台美系车，这不，看车的时候就看几个美系品牌了，早两年的时候福特火的时候，很喜欢锐界和蒙迪欧，可惜一直没钱入手，这两年福特有些落寞了，车型有点跟不上现在的潮流，所以看了就过了。剩下的几个美系，JEEP、凯迪、林肯，那都是奢望，看都没敢去看，还是实际点看别克和雪佛兰，要说老美最喜欢的车，那雪佛兰绝对排的上名号，而且别克和雪佛兰同平台生产的车型中，别克的价位都相对高一些，于是就打定了主意买雪佛兰，由于预算不高，迈锐宝XL、探界者这俩在美国混的风生水起的车型就过了，只有在科鲁泽和创酷之间做做选择，最后选了创酷，老款的创酷在美国销售和国内销售的几乎一样，新款的不知道是不是一样的情况，不过外形确实是美系车该有的样子，动力嘛，1.3T！！这要是老美看到肯定“whatthefxxkhell？”不过算了嘛，人无完人，车无完车，自己喜欢就好了。这两天一直在看郭老师修复老海姆的帖子，我觉得说的特对，没有车是完美的，喜欢它就够了，有点缺点又怎么样，老海姆为了尽显奢华做皮包顶，可完全没有想过积水会一直存在在皮质与顶棚之间，老美估计就没想都没想过这个事儿。老美号称粗犷，但是郭老师修复的时候同样发现了它严谨的地方，都存在在各种细节里面，当然也有很多确实粗犷的地方。管他呢，怎么说都好，我喜欢谁管得着呢~
3335,72109191,2019-08-22,,"大龄儿童也要过暑假，暑假最适合的就是和爱车来一趟说走就走的旅行！我们的目的地：稻城亚丁。马上出发啦，出发前主角先登场，两边扎个飘带，有点哪吒的感觉呢，加上前脸红线，更像了，车中哪吒（中了哪吒的毒了），只不是哪吒是丑萌丑萌，创酷是酷萌酷萌。侧面的特写像化身为龙后的敖丙，特别是车的流线型设计，既像哪吒又像敖丙果然是同根生。外观很酷。点火出发啦，创酷的显示屏很好用哦，现在越来越多人选择把中控屏单独立起来，不选择整体式的了，开车时对于在驾驶的过程中会更加的舒适，而且也会稍微好看，它的颜值本身也比较高大上一些。在路上反应怎么样呢，答案是够用，自动挡爬长上路没有什么压力，踩油门提速也比较快，自动挡的好处就是完全没有那么多苦恼。感冒+高反，一天经历春夏秋冬,大晴天+雷阵雨。开了1个小时车+徒步20分钟山路+坐20分钟电瓶车到达洛绒牛场（从你的全世界路过求婚的地方），在徒步3km山路到达佛缘台，然后再徒步2km陡坡爬山,方可到达牛奶海和五色海。才看到仙乃日峰的时候，真的好美,当下就明白为什么那么多人愿意去珠穆朗玛峰。往返徒步山路6km,都不知道自己是靠什么支撑下来的，最后归途摊坐地上疯狂吸氧。好看的风景都是虐人的，亚丁值得去一次。好看的照骗背后都是疯狂的代价。总的来说，虽然累，虽然我没能走到最顶端，但来过，尽力而为过，值得。总结：稻城亚丁，眼睛在天堂，身体在地狱，还好路上有你——创酷。"
3335,99167848,2019-08-22,,低配自动劲版的动力。
